,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,UAV0x,UAV0y,UAV0z,UAV3x,UAV3y,UAV3z,distance_3_to_1,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
0,31293,0,231.0,265.0,259.0,0.0,277.0,1.8266667,1.0178149,-0.00017110984,-0.08754019,-0.873577,0.68901664,2.7778644506983183,,,,,
1,18681,1,,,,,,1.8266687,1.0178103,-0.00018492369,-0.087560676,-0.87360567,0.689019,2.777900475607903,575.0,321.0,227.0,90.0,277.0
2,31343,0,231.0,265.0,259.0,0.0,277.0,1.8266686,1.0178232,-0.00016703099,-0.087550126,-0.8736002,0.68902916,2.777896259765059,,,,,
3,18731,1,,,,,,1.8266677,1.0178169,-0.00017864071,-0.08756004,-0.87358505,0.6890214,2.7778887718355976,576.0,322.0,227.0,91.0,276.0
4,31393,0,232.0,266.0,260.0,0.0,276.0,1.8266776,1.0178225,-0.00016982996,-0.08754355,-0.8735947,0.68901926,2.7778918400712205,,,,,
5,18781,1,,,,,,1.8266699,1.0178198,-0.00017870936,-0.08753193,-0.87372386,0.68914473,2.7779979879222108,577.0,323.0,228.0,91.0,275.0
6,31443,0,233.0,267.0,261.0,0.0,276.0,1.8266674,1.0178171,-0.00016886098,-0.08756363,-0.87357706,0.68902665,2.7778845910422456,,,,,
7,18831,1,,,,,,1.8266681,1.0178134,-0.00018293371,-0.087542236,-0.87358826,0.68902797,2.7778793076011326,578.0,324.0,229.0,91.0,275.0
8,31493,0,233.0,267.0,261.0,0.0,276.0,1.8266658,1.0178177,-0.00017399169,-0.08755918,-0.8735816,0.68901384,2.777882065268332,,,,,
9,18881,1,,,,,,1.8266698,1.017822,-0.00016840266,-0.08757077,-0.87359434,0.68900895,2.7779017495710256,579.0,325.0,229.0,92.0,275.0
10,31543,0,234.0,268.0,262.0,0.0,275.0,1.8266662,1.0178269,-0.00016642344,-0.087556064,-0.8735894,0.68902296,2.7778920861314753,,,,,
11,18931,1,,,,,,1.8266654,1.0178219,-0.00017538882,-0.08754909,-0.8735807,0.68902314,2.777879689729427,580.0,326.0,230.0,92.0,275.0
12,31593,0,235.0,269.0,263.0,0.0,275.0,1.8266677,1.0178266,-0.00016924732,-0.087556705,-0.8735936,0.6890167,2.777895304431738,,,,,
