recvSeq2,recvNum2,compute1num2,compute2num2,timestamp
130,116,88,14,17525.0
131,117,89,14,17585.0
132,118,89,15,17645.0
133,119,89,16,17705.0
134,120,90,16,17765.0
135,121,91,16,17825.0
136,122,91,17,17885.0
136,122,91,17,17945.0
136,122,91,17,18005.0
139,123,91,18,18065.0
140,124,92,18,18125.0
140,124,92,18,18185.0
142,125,92,18,18245.0
143,126,93,18,18305.0
144,127,94,18,18365.0
144,127,94,18,18425.0
146,128,94,18,18485.0
147,129,95,18,18545.0
148,130,96,18,18605.0
149,131,97,18,18665.0
150,132,98,18,18725.0
151,133,99,18,18785.0
152,134,100,18,18845.0
153,135,101,18,18905.0
154,136,102,18,18965.0
155,137,103,18,19025.0
156,138,104,18,19085.0
157,139,105,18,19145.0
158,140,105,19,19205.0
159,141,106,19,19265.0
160,142,107,19,19325.0
161,143,107,20,19385.0
162,144,108,20,19445.0
163,145,109,20,19505.0
164,146,110,20,19565.0
165,147,111,20,19625.0
166,148,111,21,19685.0
167,149,112,21,19745.0
168,150,113,21,19805.0
169,151,114,21,19865.0
170,152,115,21,19925.0
171,153,116,21,19985.0
172,154,117,21,20045.0
173,155,118,21,20105.0
174,156,119,21,20165.0
175,157,120,21,20225.0
176,158,121,21,20285.0
177,159,122,21,20345.0
177,159,122,21,20405.0
179,160,122,21,20465.0
179,160,122,21,20525.0
181,161,122,21,20585.0
182,162,123,21,20645.0
183,163,123,22,20705.0
184,164,124,22,20765.0
185,165,125,22,20825.0
186,166,126,22,20885.0
187,167,127,22,20945.0
188,168,128,22,21005.0
189,169,128,23,21065.0
190,170,129,23,21125.0
191,171,130,23,21185.0
191,171,130,23,21245.0
193,172,130,23,21305.0
194,173,131,23,21365.0
195,174,132,23,21425.0
195,174,132,23,21485.0
197,175,132,23,21545.0
198,176,133,23,21605.0
199,177,134,23,21665.0
200,178,135,23,21725.0
201,179,136,23,21785.0
202,180,137,23,21845.0
203,181,138,23,21905.0
204,182,138,24,21965.0
205,183,139,24,22025.0
206,184,140,24,22085.0
207,185,141,24,22145.0
208,186,142,24,22205.0
209,187,143,24,22265.0
210,188,144,24,22325.0
211,189,145,24,22385.0
212,190,146,24,22445.0
