recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
491,194,81,81,110,8361.0
493,196,82,82,111,8421.0
495,198,83,83,112,8481.0
497,200,84,84,113,8541.0
499,202,85,84,114,8601.0
501,204,86,85,115,8661.0
503,206,87,86,116,8721.0
505,208,87,87,118,8781.0
507,210,88,88,119,8841.0
509,212,89,89,120,8901.0
511,214,90,90,121,8961.0
513,216,91,90,122,9021.0
515,218,92,91,123,9081.0
517,220,93,92,124,9141.0
519,222,93,93,126,9201.0
521,224,94,94,127,9261.0
523,226,95,95,128,9321.0
525,228,96,96,129,9381.0
527,230,97,96,130,9441.0
529,232,98,97,131,9501.0
531,234,99,98,132,9561.0
533,236,99,99,134,9621.0
535,238,100,100,135,9681.0
537,240,101,101,136,9741.0
539,242,102,102,137,9801.0
541,244,103,102,138,9861.0
543,246,104,103,139,9921.0
545,248,105,104,140,9981.0
547,250,105,105,142,10041.0
549,252,106,106,143,10101.0
551,254,107,107,144,10161.0
553,256,108,108,145,10221.0
555,258,109,108,146,10281.0
557,260,110,109,147,10341.0
559,262,111,110,148,10401.0
561,264,111,111,150,10461.0
563,266,112,112,151,10521.0
565,268,113,113,152,10581.0
567,270,114,114,153,10641.0
569,272,115,114,154,10701.0
571,274,116,115,155,10761.0
573,276,117,116,156,10821.0
575,278,117,117,158,10881.0
577,280,118,118,159,10941.0
579,282,119,119,160,11001.0
581,284,120,120,161,11061.0
583,286,121,120,162,11121.0
585,288,122,121,163,11181.0
587,290,123,122,164,11241.0
589,292,123,123,166,11301.0
591,294,124,124,167,11361.0
593,296,125,125,168,11421.0
595,298,126,126,169,11481.0
597,300,127,126,170,11541.0
599,302,128,127,171,11601.0
601,304,129,128,172,11661.0
603,306,129,129,174,11721.0
605,308,130,130,175,11781.0
607,310,131,131,176,11841.0
609,312,132,132,177,11901.0
611,314,133,132,178,11961.0
613,316,134,133,179,12021.0
615,318,135,134,180,12081.0
617,320,135,135,182,12141.0
619,322,136,136,183,12201.0
621,324,137,137,184,12261.0
623,326,138,138,185,12321.0
625,328,139,138,186,12381.0
627,330,140,139,187,12441.0
629,332,141,140,188,12501.0
631,334,141,141,190,12561.0
633,336,142,142,191,12621.0
635,338,143,143,192,12681.0
637,340,144,144,193,12741.0
639,342,145,144,194,12801.0
641,344,146,145,195,12861.0
643,346,147,146,196,12921.0
645,348,147,147,198,12981.0
647,350,148,148,199,13041.0
649,352,149,149,200,13101.0
651,354,150,150,201,13161.0
653,356,151,150,202,13221.0
655,358,152,151,203,13281.0
657,360,153,152,204,13341.0
659,362,153,153,206,13401.0
661,364,154,154,207,13461.0
663,366,155,155,208,13521.0
665,368,156,156,209,13581.0
667,370,157,156,210,13641.0
669,372,158,157,211,13701.0
671,374,159,158,212,13761.0
673,376,159,159,214,13821.0
675,378,160,160,215,13881.0
677,380,161,161,216,13941.0
679,382,162,162,217,14001.0
681,384,163,162,218,14061.0
683,386,164,163,219,14121.0
685,388,165,164,220,14181.0
687,390,165,165,222,14241.0
689,392,166,166,223,14301.0
691,394,167,167,224,14361.0
693,396,168,168,225,14421.0
695,398,169,168,226,14481.0
697,400,170,169,227,14541.0
699,402,171,170,228,14601.0
701,404,171,171,230,14661.0
703,406,172,172,231,14721.0
