recvSeq1,recvNum1,compute1num1,compute2num1,compute3num1,timestamp
156,107,99,6,6,9696.0
158,108,100,6,6,9756.0
159,109,101,6,6,9816.0
160,110,102,6,6,9876.0
160,110,102,6,6,9936.0
160,110,102,6,6,9996.0
160,110,102,6,6,10056.0
164,111,103,6,6,10116.0
165,112,104,6,6,10176.0
166,113,105,6,6,10236.0
167,114,106,6,6,10296.0
168,115,107,6,6,10356.0
169,116,108,6,6,10416.0
170,117,109,6,6,10476.0
171,118,110,6,6,10536.0
172,119,111,6,6,10596.0
172,119,111,6,6,10656.0
174,120,112,6,6,10716.0
175,121,112,7,7,10776.0
176,122,113,7,7,10836.0
177,123,114,7,7,10896.0
178,124,115,7,7,10956.0
179,125,116,7,7,11016.0
180,126,117,7,7,11076.0
181,127,118,7,7,11136.0
182,128,118,8,8,11196.0
183,129,119,8,8,11256.0
184,130,120,8,8,11316.0
185,131,121,8,8,11376.0
186,132,122,8,8,11436.0
187,133,123,8,8,11496.0
188,134,124,8,8,11556.0
189,135,125,8,8,11616.0
190,136,126,8,8,11676.0
191,137,127,8,8,11736.0
192,138,128,8,8,11796.0
193,139,129,8,8,11856.0
194,140,130,8,8,11916.0
195,141,131,8,8,11976.0
196,142,132,8,8,12036.0
197,143,133,8,8,12096.0
198,144,134,8,8,12156.0
199,145,135,8,8,12216.0
200,146,136,8,8,12276.0
201,147,137,8,8,12336.0
202,148,138,8,8,12396.0
203,149,139,8,8,12456.0
204,150,140,8,8,12516.0
205,151,141,8,8,12576.0
205,151,141,8,8,12636.0
207,152,142,8,8,12696.0
208,153,143,8,8,12756.0
209,154,144,8,8,12816.0
210,155,145,8,8,12876.0
211,156,146,8,8,12936.0
212,157,147,8,8,12996.0
213,158,148,8,8,13056.0
214,159,149,8,8,13116.0
215,160,149,9,9,13176.0
216,161,150,9,9,13236.0
217,162,150,10,10,13296.0
218,163,151,10,10,13356.0
219,164,152,10,10,13416.0
220,165,153,10,10,13476.0
221,166,154,10,10,13536.0
221,166,154,10,10,13596.0
